Store_dma_id,store_number,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,subtotal_amount_USD,total_tax_USD,total_discount_USD,Tip_USD
541,88,64.483,,71.3,Mobile Web,Carryout,17.68,0.69,6.1,0
541,18,11.817,,20.283,Mobile Web,Carryout,22.58,1.03,5.4,0
541,5166,5.15,,18.817,Mobile Web,Carryout,28.18,0.96,12.2,0
541,18,255.433,,265.433,Mobile Web,Carryout,8.99,0.54,0,0
541,18,308.75,,316.917,Mobile Web,Carryout,28.18,1.69,0,2
541,18,160.033,,172.867,Mobile Web,Carryout,24.48,0.47,16.6,0
541,5166,140.95,,178.383,Mobile Web,Carryout,49.07,2.21,12.27,0
541,88,7.117,,15.267,Mobile Web,Carryout,5.49,0.3,0.5,0
541,18,2.967,,10.05,Mobile Web,Carryout,28.18,0.96,12.2,0
541,5166,105.583,,146.467,Mobile Web,Carryout,52.06,2.27,14.2,0
541,5166,32.083,,42.567,Mobile Web,Carryout,20.78,1,4.1,3.12
541,88,136.017,,143.55,Mobile Web,Carryout,42.12,1.9,10.53,6.32
541,88,168.667,,174.867,Mobile Web,Carryout,15.99,0.59,6.1,0
541,5166,67.583,,74.35,Mobile Web,Carryout,15.27,0.49,7.1,0
541,88,0,,10.917,Mobile Web,Carryout,66.24,2.59,23,0
541,5166,16.667,,26.783,Mobile Web,Carryout,21.29,1.28,0,0
541,18,39.133,,46.717,Mobile Web,Carryout,14.09,0.48,6.1,0
541,18,6.383,,13.183,Mobile Web,Carryout,15.04,0.48,7.05,0.84
541,88,102.067,,109.183,Mobile Web,Carryout,22.97,1.01,6.1,3.16
541,5166,182.4,,199.667,Mobile Web,Carryout,14.09,0.48,6.1,0
541,88,11.983,,18.283,Mobile Web,Carryout,14.09,0.85,0,2.11
541,5166,6.967,,27.05,Mobile Web,Carryout,16.98,0.9,2,0
541,88,22.617,,34.283,Mobile Web,Carryout,41.96,2.52,0,0
541,5166,228.283,,240.8,Mobile Web,Carryout,41.27,1.86,10.32,1.19
541,5166,34,,63.883,Mobile Web,Carryout,18.29,0.9,3.3,0
541,88,15,,21.833,Mobile Web,Carryout,28.18,0.96,12.2,0
541,5166,5.567,,12.417,Mobile Web,Carryout,21.08,0.48,13.09,0
541,5166,139.55,,173.6,Mobile Web,Carryout,14.09,0.42,7.1,2.44
541,5166,0,,60.4,Mobile Web,Carryout,43.26,1.86,12.2,0
541,5166,238.033,,246.817,Mobile Web,Carryout,20.78,0.28,16.1,0
541,88,9.517,,17.567,Mobile Web,Carryout,14.09,0.48,6.1,0
541,88,26.833,,36.867,Mobile Web,Carryout,42.98,2.09,8.2,0
541,88,77.1,,85.9,Mobile Web,Carryout,20.76,0.85,6.6,0
541,88,7.7,,14.45,Mobile Web,Carryout,20.39,1.29,-1.1,0
541,88,21.25,,28.633,Mobile Web,Carryout,15.99,0.72,4,0
541,18,74.7,,82.383,Mobile Web,Carryout,28.18,0.96,12.2,0
541,5166,31.05,,38.95,Mobile Web,Carryout,34.87,1.58,8.55,0
541,18,0.617,24.567,9.667,Mobile Web,Delivery,28.24,1.7,0,3.49
541,88,3,27.783,14.383,Mobile Web,Delivery,20.98,1.07,3.1,2.82
541,18,7.817,26.367,16.35,Mobile Web,Delivery,32.16,1.68,4.1,3.75
541,88,1.467,25.117,9.967,Mobile Web,Delivery,41.93,1.96,9.24,5.54
541,88,13.3,,19.667,Mobile Web,Delivery,22.77,1.37,0,2.67
541,88,4.4,34.783,13.567,Mobile Web,Delivery,52.15,1.74,23.2,6.59
541,18,9.317,24.533,18.3,Mobile Web,Delivery,47.26,2.2,10.57,6.34
541,88,14.733,44.5,22.067,Mobile Web,Delivery,25.07,1.26,4.1,3.58
541,18,19.567,34.383,27.3,Mobile Web,Delivery,28.96,1.38,5.99,4.79
541,88,2.933,,12,Mobile Web,Delivery,37.45,2.25,0,7
541,88,3.267,20.383,9.7,Mobile Web,Delivery,12.98,0.78,0,1.6
541,18,4.917,25.2,12.717,Mobile Web,Delivery,39.27,1.86,8.29,4.57
541,18,6.033,32.45,16.367,Mobile Web,Delivery,23.18,1.12,4.52,3.42
541,5166,0.983,21.05,13.417,Mobile Web,Delivery,30.07,1.45,5.97,4.74
541,88,1.2,17.267,8.633,Mobile Web,Delivery,26.48,1.34,4.1,2.89
541,88,5.633,24.017,15.267,Mobile Web,Delivery,62.84,2.91,14.29,8.68
541,5166,0.1,18.25,10.183,Mobile Web,Delivery,21.58,1.3,0,2.56
541,5166,18.25,46.317,40.567,Mobile Web,Delivery,40.96,1.95,8.5,5.23
541,88,9.283,35.983,16.783,Mobile Web,Delivery,25.97,1.23,5.4,2.91
541,88,2.833,,13.333,Mobile Web,Delivery,119.61,5.62,26.03,10
541,88,5.2,21.7,13.5,Mobile Web,Delivery,38.24,1.73,9.5,6.01
541,88,4.35,19.233,11.583,Mobile Web,Delivery,31.55,1.65,4.1,3.65
541,88,13.15,30.217,20.533,Mobile Web,Delivery,22.27,0.65,11.46,2.59
541,5166,3.533,25.9,13.7,Mobile Web,Delivery,72.14,3.78,9.19,12.77
541,88,0.1,17.1,10.25,Mobile Web,Delivery,23.26,1.21,3.1,2.46
541,18,0.6,16.5,7.433,Mobile Web,Delivery,16.67,0.6,6.67,1.75
541,18,1.8,23.017,10.25,Mobile Web,Delivery,27.66,1.66,0,3.4
541,18,2.983,26.5,12.467,Mobile Web,Delivery,40.42,1.92,8.46,0
541,18,17.5,,24.383,Mobile Web,Delivery,19.08,0.96,3.1,0
541,18,3.033,33.967,10.967,Mobile Web,Delivery,33.73,2.02,0,4.31
541,18,7.167,25.7,15.733,Mobile Web,Delivery,44.66,2.04,10.7,2.75
541,18,2.217,,10.3,Mobile Web,Delivery,64.4,2.08,29.71,5
541,18,9.217,37.217,17.95,Mobile Web,Delivery,42.16,2.08,7.43,5.58
541,18,13.433,32.233,20.617,Mobile Web,Delivery,12.98,0.71,1.2,1.2
541,18,3.933,,12.117,Mobile Web,Delivery,27.46,1.31,5.62,5.62
541,18,4.533,24.9,12.483,Mobile Web,Delivery,34.74,1.63,7.6,4.22
541,18,5.35,18.333,12.267,Mobile Web,Delivery,13.98,0.7,2.25,1.35
541,18,4.883,21.15,13.817,Mobile Web,Delivery,36.45,2.25,-1.1,4.88
541,5166,9.483,33.817,26.233,Mobile Web,Delivery,38.72,1.81,8.56,3
541,5166,11.117,44.433,32.533,Mobile Web,Delivery,43.01,1.98,10,7.7
541,5166,7.85,,22.317,Mobile Web,Delivery,37.56,1.76,8.27,4.96
541,5166,0.933,47.667,34.1,Mobile Web,Delivery,32.35,1.94,0,4.18
541,5166,1.35,56.983,43.017,Mobile Web,Delivery,47.92,1.51,22.7,3
541,88,2.433,22.183,12.25,Mobile Web,Delivery,21.16,1.24,0.5,3.23
541,5166,5.783,26.35,13.183,Mobile Web,Delivery,24.75,1.24,4.1,3.04
541,88,4.633,29.833,15.617,Mobile Web,Delivery,57.43,2.29,19.29,5
541,5166,0.433,46.817,26.567,Mobile Web,Delivery,38.67,2.32,0,0
541,88,64.283,,71.883,Desktop Web,Carryout,30.35,0.49,22.2,2
541,88,41.6,,52.267,Desktop Web,Carryout,58.05,2.35,18.88,0
541,5166,119.833,,130.317,Desktop Web,Carryout,24.69,1.48,0,3.7
541,5166,3.133,,15.483,Desktop Web,Carryout,48.77,2.55,6.2,0
541,5166,203.533,,210.583,Desktop Web,Carryout,14.09,0.48,6.1,0
541,5166,14.567,,22.083,Desktop Web,Carryout,27.14,1.26,6.1,5.05
541,88,12.467,,19.45,Desktop Web,Carryout,14.09,0.48,6.1,0
541,5166,35.3,,69.517,Desktop Web,Carryout,17.89,1.07,0,0
541,5166,151.483,,186.067,Desktop Web,Carryout,24.58,1.23,4.1,3.69
541,18,8.65,,22.7,Desktop Web,Carryout,22.68,0.57,13.17,0
541,18,13.2,,25.55,Desktop Web,Carryout,59.64,2.59,16.45,0
541,5166,136.45,,144.033,Desktop Web,Carryout,28.18,0.36,22.2,0
541,5166,7.383,,14.617,Desktop Web,Carryout,22.08,0.84,8.1,0
541,88,2.983,21.667,11.883,Desktop Web,Delivery,48.65,2.53,9.5,10.32
541,18,2.317,,11.467,Desktop Web,Delivery,34.16,1.61,7.29,5.83
541,88,7.267,27.117,14.033,Desktop Web,Delivery,31.06,1.37,8.29,5.21
541,88,2.9,14.2,10,Desktop Web,Delivery,36.25,1.93,4.1,6
541,88,8.75,22.817,16.3,Desktop Web,Delivery,29.27,1.5,4.25,3.31
541,5166,0.117,15.8,10,Desktop Web,Delivery,22.78,1.37,0,4.57
541,88,15.633,40.133,30,Desktop Web,Delivery,38.53,1.81,8.39,4
541,5166,18.233,31.067,26.05,Desktop Web,Delivery,26.87,1.61,0,3.36
541,88,0.817,18.667,7.833,Desktop Web,Delivery,19.96,0.96,3.98,5
541,5166,0.1,22.233,9.6,Desktop Web,Delivery,54.85,2.31,16.4,6.83
541,88,3.583,35.45,17.683,Desktop Web,Delivery,25.36,1.27,4.22,4.07
541,88,2.167,,8.7,Desktop Web,Delivery,15.57,0.81,2,1.59
541,88,9.5,26.333,18.733,Desktop Web,Delivery,31.26,1.6,4.6,3.94
541,5166,6.85,25.583,17.317,Desktop Web,Delivery,29.87,0.95,14.1,5.08
541,18,3.317,17.833,11.583,Desktop Web,Delivery,22.08,1.08,4.1,3
541,18,1.35,21.283,12.35,Desktop Web,Delivery,30.37,1.58,4.1,3.81
541,18,12.383,32.033,19.333,Desktop Web,Delivery,17.48,1.05,0,1.87
541,18,2.617,18.917,14.117,Desktop Web,Delivery,22.08,1.12,3.42,4.27
541,18,2.6,,12.667,Desktop Web,Delivery,27.83,1.38,4.9,0
541,5166,3.067,71.817,65.667,Desktop Web,Delivery,33.77,1.19,14,4.56
541,5166,0.117,47.533,19.333,Desktop Web,Delivery,42.06,1.51,16.89,7.51
541,88,11.967,31.917,18.383,Desktop Web,Delivery,22.77,1.18,3.1,2.38
541,88,28.533,,35.15,Traditional,Carryout,14.09,0.48,6.09,0
541,5166,2.317,,38.367,Traditional,Carryout,14.09,0.42,7.1,1.11
541,5166,143.417,,185.3,Traditional,Carryout,28.18,0.84,14.2,0
541,5166,8.233,,37.2,Traditional,Carryout,28.18,0.84,14.2,2.22
541,5166,5.75,,13.45,Traditional,Carryout,28.18,0.84,14.2,0
541,5166,8.967,,37.05,Traditional,Carryout,28.18,0.84,14.2,2.22
541,18,84.667,,91.067,Traditional,Carryout,19.79,1.19,0,2.09
541,88,15.167,,21.633,Traditional,Carryout,33.27,2,0,0
541,5166,0,,12.05,Traditional,Carryout,30.98,1.86,0,0
541,5166,227.217,,238.467,Traditional,Carryout,60.46,2.78,14.2,0
541,5166,104.483,,104.533,Traditional,Carryout,2.99,0.18,0,0
541,5166,53.817,,53.833,Traditional,Carryout,2.99,0,0,0
541,5166,1.85,,12.067,Traditional,Carryout,14.09,0.42,7.1,0.74
541,5166,0.2,,0.217,Traditional,Carryout,2,0.12,0,0
541,5166,1.65,,37.167,Traditional,Carryout,14.09,0.42,7.1,1.11
541,5166,103.867,,134.167,Traditional,Carryout,14.09,0.42,7.1,0.74
541,88,0.6,21.617,9.4,Traditional,Delivery,27.28,1.64,0,0
541,88,3.783,24.167,16.583,Traditional,Delivery,31.27,1.48,6.57,0
541,18,2.933,29.15,9.583,Traditional,Delivery,11.49,0,11.49,0
541,88,16.7,,28.717,PapaCall - Transcom,Carryout,26.87,1.61,0,0
541,88,9.367,,17.167,PapaCall - Transcom,Carryout,26.58,1.23,6.1,0
541,88,24.883,,37.783,PapaCall - Transcom,Carryout,36.85,1.48,12.2,0
541,88,21.567,,27.8,PapaCall - Transcom,Carryout,14.09,0.48,6.1,0
541,88,8.583,,15.267,PapaCall - Transcom,Carryout,15.99,0.59,6.1,0
541,88,19.717,44.55,26.983,PapaCall - Transcom,Delivery,17.68,1.06,0,0
541,88,1.817,17.867,12,PapaCall - Transcom,Delivery,27.49,1.65,0,5
541,88,7.183,,13.683,PapaCall - Transcom,Delivery,22.08,1.32,0,7
541,88,6.867,19.367,13.15,PapaCall - Transcom,Delivery,16.08,0.96,0,0
541,88,3.85,,12.233,PapaCall - Transcom,Delivery,20.26,1.22,0,0
541,88,7.383,20.867,14.817,PapaCall - Transcom,Delivery,27.95,1.68,0,0
541,88,0.983,13.533,8.15,PapaCall - Transcom,Delivery,26.68,1.6,0,2
541,88,3.667,19.283,11.533,PapaCall - Transcom,Delivery,44.92,2.32,6.2,0
541,88,3.083,27.533,11.667,PapaCall - Transcom,Delivery,35.76,1.78,6.1,0
541,5166,2.85,28.267,14.95,PapaCall - Transcom,Delivery,57.61,2.96,8.2,0
541,88,2.9,37.933,10.8,PapaCall - Transcom,Delivery,37.37,1.86,6.39,0
541,5166,2.933,,19,iOS,Carryout,56.65,2.94,7.65,0
541,88,94.7,,100.9,iOS,Carryout,30.16,1.47,5.6,0
541,88,6.317,,13.55,iOS,Carryout,14.09,0.48,6.1,0
541,5166,3.317,,11.283,iOS,Carryout,15.99,0.59,6.1,0
541,88,2.95,,11.5,iOS,Carryout,32.07,1.35,9.5,3
541,5166,217.017,,226.483,iOS,Carryout,9.99,0.54,1,0
541,18,59.717,,68.267,iOS,Carryout,8.99,0.54,0,0
541,88,0,,8.05,iOS,Carryout,37.65,1.69,9.5,0
541,18,138.283,,147.217,iOS,Carryout,14.09,0.48,6.1,0
541,18,362.717,,372.317,iOS,Carryout,33.48,1.28,12.2,0
541,88,12.183,,20.933,iOS,Carryout,31.23,0.8,17.9,4.44
541,5166,28.05,,35.133,iOS,Carryout,18.29,1.1,0,0
541,5166,34.85,,42.367,iOS,Carryout,15.59,0.57,6.1,0
541,18,63.75,,74.15,iOS,Carryout,15.27,0.18,12.19,0
541,18,311.433,,320.383,iOS,Carryout,17.09,0.06,16.1,0
541,18,308.283,,318.433,iOS,Carryout,19.99,0.95,4.1,0
541,18,148.933,,156.35,iOS,Carryout,28.18,0.96,12.2,0
541,5166,20.883,,28.683,iOS,Carryout,15.99,0.59,6.1,0
541,18,144.65,,152.3,iOS,Carryout,8.88,0.53,0,0
541,88,16.967,,24.083,iOS,Carryout,32.18,1.2,12.2,0
541,5166,234.3,,241,iOS,Carryout,14.09,0.48,6.1,1.83
541,18,169.55,,180.667,iOS,Carryout,26.33,1.35,3.85,0
541,88,10.717,,18.617,iOS,Carryout,26.28,0.73,14.07,0
541,18,300.183,,309.817,iOS,Carryout,15.99,0.59,6.1,0
541,88,92.4,,101.467,iOS,Carryout,33.88,2.03,0,0
541,88,84.95,,92.15,iOS,Carryout,25.38,0.74,13.1,0
541,18,362.55,,370.667,iOS,Carryout,28.18,1.69,0,0
541,5166,10.817,,18.85,iOS,Carryout,14.68,0.51,6.1,2
541,18,120.25,,131.583,iOS,Carryout,35.18,1.5,10.2,0
541,88,5.967,,12.2,iOS,Carryout,16.18,0.6,6.25,0
541,18,16.867,,27.35,iOS,Carryout,22.5,0.75,10,0
541,18,223.317,,230.883,iOS,Carryout,14.68,0.51,6.1,0
541,5166,14.683,44.667,22.933,iOS,Delivery,26.87,1.43,3.1,3.07
541,5166,0.817,27.833,17.317,iOS,Delivery,69.54,2.94,20.5,0
541,5166,2.85,,12.733,iOS,Delivery,27.07,1.59,0.5,5
541,18,2.083,15.1,10.883,iOS,Delivery,54.3,2.07,19.83,0
541,88,5.667,26.933,15,iOS,Delivery,15.97,0.34,10.25,2.75
541,88,9.7,28.933,17.133,iOS,Delivery,26.77,1.36,4.1,2.98
541,88,0.767,16.833,8.333,iOS,Delivery,41.56,1.5,16.64,0
541,18,6.367,20.85,17.2,iOS,Delivery,26.39,1.38,3.44,3.41
541,88,14.217,28.1,21.733,iOS,Delivery,38.24,1.73,9.5,4.51
541,88,7.517,31.967,15.867,iOS,Delivery,34.37,1.4,11.09,5.56
541,88,22.7,55.783,33.417,iOS,Delivery,95.11,4.35,22.53,0
541,88,3.05,20.45,10.15,iOS,Delivery,39.17,1.86,8.2,6.84
541,5166,2.9,,11.7,iOS,Delivery,56.12,2.63,12.33,9.65
541,88,16.2,,24.2,iOS,Delivery,141.71,6.54,32.8,0
541,5166,1.433,22.367,8.35,iOS,Delivery,29.97,1.8,0,2.5
541,18,3.217,20.8,12.367,iOS,Delivery,24.57,1.26,3.6,2.65
541,18,0.4,14.433,8.4,iOS,Delivery,26.97,0.84,13,5.5
541,18,0.767,20.9,8.483,iOS,Delivery,23.47,1.13,4.62,0
541,18,7.85,26.583,17.65,iOS,Delivery,24.57,0.6,14.59,2.65
541,18,10.933,33.75,22.033,iOS,Delivery,50.84,2.46,9.77,2
541,18,0.933,16.883,11.583,iOS,Delivery,47.11,2.19,10.53,5
541,18,1.7,23.317,13.45,iOS,Delivery,46.22,2.59,3.1,5
541,18,0.617,18.717,8.95,iOS,Delivery,29.27,0.66,18.29,0
541,18,0.9,17.267,11.5,iOS,Delivery,24.47,0.75,11.9,2.92
541,5166,2.183,24.35,14.317,iOS,Delivery,16.97,0.99,0.5,3.12
541,5166,0.75,15.2,9.683,iOS,Delivery,27.17,1.44,3.1,4.16
541,88,1.85,,8.95,iOS,Delivery,19.08,0.96,3.1,2.44
541,88,12.15,33.5,19.233,iOS,Delivery,37.96,1.89,6.39,0
541,18,310.7,,321.7,Android,Carryout,24.97,0.97,8.82,0
541,18,18.583,,26.117,Android,Carryout,17.89,0.71,6.1,0
541,88,6.183,,14.883,Android,Carryout,38.78,2.33,0,0
541,5166,14.217,,22.9,Android,Carryout,29.86,0.77,17.1,0
541,18,223.617,,232.65,Android,Carryout,22.58,1.32,0.59,0
541,5166,0.383,,9.4,Android,Carryout,30.5,1.89,-0.95,0
541,5166,18.383,,26.217,Android,Carryout,19.99,0.95,4.1,0
541,88,4.567,36.95,15.233,Android,Delivery,24.28,1.21,4.1,3
541,88,5.2,24.95,12.467,Android,Delivery,28.26,1.42,4.52,3.21
541,18,10.967,29.333,21.967,Android,Delivery,43.98,2.64,0,7.8
541,5166,0.15,18.55,9.3,Android,Delivery,30.96,1.86,0,0
541,88,9.117,24.883,18.333,Android,Delivery,25.98,1.24,5.25,3.15
541,88,4.617,23.05,12.05,Android,Delivery,21.57,1.14,2.6,2.49
541,88,43.3,,51.117,Grubhub,Delivery,57.45,0,0,0
541,18,14.933,,25.717,DoorDash,Delivery,26.08,0,0,0
541,88,8.783,,17.733,DoorDash,Delivery,34.18,0,0,0
541,18,50.967,,60.533,DoorDash,Delivery,43.17,0,0,0
541,18,111.233,,118.467,DoorDash,Delivery,16.56,0,0,0
541,18,137.45,,145.517,DoorDash,Delivery,8.99,0,0,0
541,88,145.633,,153.183,DoorDash,Delivery,12.95,0,0,0
541,18,425.133,,434.017,DoorDash,Delivery,20.18,0,0,0
541,18,16.567,,24.617,DoorDash,Delivery,15.99,0,0,0
541,18,94.9,,94.917,DoorDash,Delivery,11.06,0,0,0
541,18,493.35,,501.5,DoorDash,Delivery,8.99,0,0,0
541,18,105.883,,114.167,DoorDash,Delivery,14.09,0,0,0
541,18,127.717,,136.317,DoorDash,Delivery,15.97,0,0,0
541,88,4.717,,11.983,DoorDash,Delivery,6.99,0,0,0
541,5166,6.9,,15.95,DoorDash,Delivery,47.08,0,0,0
541,88,116.383,,123.8,DoorDash,Delivery,10.67,0,0,0
541,88,14.683,,22.367,DoorDash,Delivery,18.97,0,0,0
541,5166,14.667,,22.133,DoorDash,Delivery,17.08,0,0,0
541,88,14.817,,23.683,DoorDash,Delivery,7.79,0,0,0
541,18,345.783,,355.25,DoorDash,Delivery,20.47,0,0,0
541,18,173.983,,181.25,PapaCall,Carryout,17.67,1.06,0,0
541,18,333.067,,344.033,PapaCall,Carryout,17.09,1.03,0,0
541,5166,20.483,,28.033,PapaCall,Carryout,37.34,2.24,0,0
541,5166,15.1,,21.65,PapaCall,Carryout,14.09,0.48,6.1,0
541,18,7.533,,17.167,PapaCall,Carryout,36.58,1.8,6.6,0
541,18,2.483,,15.8,PapaCall,Carryout,23.76,1.4,0.5,2.46
541,18,115.667,,124.283,PapaCall,Carryout,23.76,1.4,0.5,0
541,18,33.55,,40.767,PapaCall,Carryout,11.09,0.67,0,1.76
541,5166,16.717,,24.7,PapaCall,Carryout,34.27,2.06,0,0
541,18,135.533,,154.967,PapaCall,Carryout,17.17,1.03,0,0
541,18,375.783,,382.25,PapaCall,Carryout,20.49,1.23,0,0
541,5166,7.417,,13.883,PapaCall,Carryout,14.09,0.66,3.1,1.74
541,5166,0.633,,9.167,PapaCall,Carryout,32.38,1.38,9.4,0
541,5166,7.633,,17.583,PapaCall,Carryout,12.48,0.72,0.5,1.9
541,18,3.583,25.417,15.083,PapaCall,Delivery,41.16,2.47,0,3
541,18,0.333,14.9,9.167,PapaCall,Delivery,29.87,1.79,0,0
541,88,10.017,32.883,21.95,PapaCall,Delivery,170.77,10.25,0,24.87
541,88,6.883,31.017,14.267,PapaCall,Delivery,52,3.06,1,5
541,18,1.167,26.317,12,PapaCall,Delivery,26.36,1.33,4.09,4.9
541,18,2.3,21.533,10.733,PapaCall,Delivery,25.48,1.53,0,0
541,18,4.55,24.583,14.967,PapaCall,Delivery,66.02,3.96,0,0
541,18,2.55,,14.167,PapaCall,Delivery,33.17,1.99,0,0
541,18,1.3,19.25,10.133,PapaCall,Delivery,36.45,2.19,0,0
541,5166,14.933,34.1,24.083,PapaCall,Delivery,33.63,2.02,0,0
541,88,-0.017,,6.933,In Person,Carryout,17.89,1.07,0,0
541,88,0,,7.05,In Person,Carryout,10.29,0.62,0,0
541,88,0,,7.633,In Person,Carryout,15.49,0.93,0,0
541,88,0,,6.2,In Person,Carryout,10.29,0.62,0,0
541,88,0,,8.683,In Person,Carryout,15.49,0.93,0,0
541,5166,,,0,In Person,Carryout,3.69,0.22,0,5
541,88,0,,7.5,In Person,Carryout,17.48,1.05,0,0
541,18,,,0,In Person,Carryout,5.98,0,2.99,0
541,88,-0.017,,6.267,In Person,Carryout,14.09,0.48,6.09,0
541,88,0,,7.683,In Person,Carryout,13.08,0.39,6.54,0
541,18,17.983,,27.283,Uber Eats,Delivery,44.04,0,0,0
541,88,20.683,,27.55,Uber Eats,Delivery,27.07,0,0,0
541,5166,228.633,,238.2,Uber Eats,Delivery,5.49,0,0,0
541,88,139.55,,149.517,Uber Eats,Delivery,22.35,0,0,0
541,5166,6,,14.5,Mobile Web,Carryout,8.88,0.53,0,0
541,5166,15.25,,23.417,Mobile Web,Carryout,16.87,1.01,0,0
541,5166,179.933,,191.133,Mobile Web,Carryout,10.98,0.6,1,0
541,88,116.617,,123.8,Mobile Web,Carryout,18.29,0.9,3.3,0
541,88,6.033,,13.717,Mobile Web,Carryout,22.28,0.93,6.7,0
541,88,9.5,,15.8,Mobile Web,Carryout,14.09,0.48,6.1,0
541,18,163.483,,172.567,Mobile Web,Carryout,17.68,0.81,4.1,2.32
541,5166,168.35,,175.167,Mobile Web,Carryout,14.09,0.48,6.1,0
541,18,108.633,,115.367,Mobile Web,Carryout,14.09,0.48,6.1,1.83
541,88,3.8,,10.083,Mobile Web,Carryout,40.56,2.43,0,0
541,5166,186.25,,195.783,Mobile Web,Carryout,54.66,2.68,10,0
541,88,23.967,,33.7,Mobile Web,Carryout,14.09,0.48,6.1,0
541,18,263.55,,272.483,Mobile Web,Carryout,32.17,1.53,6.6,0
541,18,166,,173.533,Mobile Web,Carryout,14.09,0,14.09,0
541,18,203.133,,210.15,Mobile Web,Carryout,21.48,0.89,6.6,0
541,88,8.25,,17.033,Mobile Web,Carryout,19.75,0.89,4.94,3.75
541,88,45.1,,52.133,Mobile Web,Carryout,33.88,1.37,11.05,0
541,5166,15.983,,24.817,Mobile Web,Carryout,17.98,1.08,0,0
541,88,38.55,,45.533,Mobile Web,Carryout,34.97,1.64,7.6,0
541,88,107.033,,115.75,Mobile Web,Carryout,18.88,0.84,4.9,2
541,5166,15.383,,22.95,Mobile Web,Carryout,42.27,1.44,18.3,0
541,18,141.35,,155.067,Mobile Web,Carryout,10.17,0.61,0,1.07
541,5166,14.733,,21.75,Mobile Web,Carryout,6.99,0.31,1.75,0
541,5166,1.883,18.133,9.867,Mobile Web,Delivery,36.13,2.17,0,4.75
541,18,0.75,17.5,11.25,Mobile Web,Delivery,140.06,6.51,31.62,19.05
541,18,6.333,21.5,17.333,Mobile Web,Delivery,98.29,4.92,16.36,15
541,18,3.783,25.517,20.433,Mobile Web,Delivery,133.17,7.99,0,19.23
541,88,9.35,19.8,15.733,Mobile Web,Delivery,19.08,0.96,3.1,1.83
541,5166,1.517,18.433,11.567,Mobile Web,Delivery,34.85,1.24,14.1,7.04
541,5166,2.7,,12.167,Mobile Web,Delivery,48.41,2.09,13.6,5.87
541,18,0.3,20.25,11.817,Mobile Web,Delivery,34.18,1.87,3,0
541,18,3.25,21.733,12.25,Mobile Web,Delivery,27.46,1.65,0,3.37
541,88,11.55,29.567,19.05,Mobile Web,Delivery,34.27,1.81,4.1,5.42
541,18,2.617,22.483,13.283,Mobile Web,Delivery,47.93,2.23,10.8,5.96
541,18,0.333,14.15,6.933,Mobile Web,Delivery,15.98,0.79,2.75,1.65
541,18,0.35,16.667,9.467,Mobile Web,Delivery,27.17,1.14,8.2,3
541,18,2.767,23.333,13.35,Mobile Web,Delivery,47.13,2.4,7.2,5.71
541,18,2.967,19.15,13.117,Mobile Web,Delivery,43.44,2.46,2.5,0
541,18,1.067,13.133,9.767,Mobile Web,Delivery,28.56,1.27,7.35,2
541,18,0.117,24.333,13.7,Mobile Web,Delivery,32.07,1.68,4.1,5.42
541,5166,18.183,31.633,26.467,Mobile Web,Delivery,37.39,1.75,8.23,0
541,5166,0.667,,8.567,Mobile Web,Delivery,40.57,2.25,3.1,5.13
541,5166,0.9,17.933,8.317,Mobile Web,Delivery,18.58,0.99,2.11,2.11
541,5166,0.383,14.6,9.2,Mobile Web,Delivery,28.77,1.36,6.07,4.86
541,88,89.783,,96.65,Desktop Web,Carryout,28.18,0.96,12.2,2
541,5166,269.833,,277.55,Desktop Web,Carryout,21.69,0.9,6.7,0
541,5166,15.15,,22.2,Desktop Web,Carryout,14.09,0.48,6.1,1.83
541,5166,12.633,,21.967,Desktop Web,Carryout,18.99,1.14,0,3.8
541,5166,16.583,,24.217,Desktop Web,Carryout,44.16,1.81,13.95,0
541,18,145.433,,153.567,Desktop Web,Carryout,21.49,0.97,5.37,0
541,18,302.883,,311.583,Desktop Web,Carryout,19.38,0.84,5.4,0
541,5166,8.817,,16.25,Desktop Web,Carryout,21.69,0.9,6.7,2.11
541,18,416.55,,423.883,Desktop Web,Carryout,18.75,0.84,4.69,2.81
541,5166,9.967,,17.833,Desktop Web,Carryout,15.99,0.59,6.1,2.11
541,88,7.917,,15.4,Desktop Web,Delivery,24.28,1.21,4.1,4
541,88,13.667,37.817,23.167,Desktop Web,Delivery,72.54,3.15,20.06,0
541,5166,0.617,13.117,9.65,Desktop Web,Delivery,33.47,1.63,6.35,4.35
541,5166,4.117,16.833,12.65,Desktop Web,Delivery,26.37,1.4,3.1,5.9
541,88,3.033,21.233,10.433,Desktop Web,Delivery,28.58,1.36,5.9,5
541,18,5.867,25.25,18.367,Desktop Web,Delivery,131.8,5.63,37.9,16.46
541,18,0.933,19.5,11.7,Desktop Web,Delivery,30.16,1.44,6.29,3.78
541,18,4.25,21.817,16.017,Desktop Web,Delivery,89.53,4.26,18.56,3
541,18,0.15,15.117,9.783,Desktop Web,Delivery,23.08,1.14,4.1,4.05
541,5166,1.55,19.067,12.033,Desktop Web,Delivery,30.87,1.61,4.1,3.96
541,18,324.05,,333.117,Traditional,Carryout,14.09,0.48,6.09,0
541,18,459.283,,467.417,Traditional,Carryout,10.38,0.62,0,0
541,18,78.917,,78.917,Traditional,Carryout,7.38,0.22,3.69,0
541,18,350.45,,358.817,Traditional,Carryout,14.09,0.68,2.82,0
